,Date&nbsp;,League,Map,Opponent,Result,
+,10-09-05,IEM America S5,Scrap Station,qxc,Loss,
+,10-09-05,IEM America S5,Metalopolis,qxc,Win,
+,10-09-05,IEM America S5,Steppes of War,Silver,Loss,
+,10-09-05,IEM America S5,Metalopolis,Silver,Loss,
+,10-09-05,IEM America S5,Lost Temple SC2,Silver,Win,
+,10-09-04,IEM America S5,Steppes of War,ThisIsJimmy,Win,
+,10-09-04,IEM America S5,Metalopolis,ThisIsJimmy,Win,
+,10-08-29,2010 Fisher Open #2,Unknown,Cheese,Win,
+,10-08-29,2010 Fisher Open #2,Unknown,Cheese,Win,
+,10-08-29,2010 Fisher Open #2,Unknown,Cheese,Win,
+,10-08-29,2010 Fisher Open #2,Unknown,Skillet,Win,
+,10-08-29,2010 Fisher Open #2,Unknown,Skillet,Win,
+,10-08-28,US CraftCup #03,Scrap Station,Junny,Win,
+,10-08-28,US CraftCup #03,Blistering Sands,Junny,Loss,
+,10-08-28,US CraftCup #03,Metalopolis,Junny,Win,
+,10-08-28,US CraftCup #03,Lost Temple SC2,Junny,Win,
+,10-08-28,US CraftCup #03,Steppes of War,Tetsuo,Win,
+,10-08-28,US CraftCup #03,Lost Temple SC2,Tetsuo,Win,
+,10-08-28,US CraftCup #03,Steppes of War,Skillet,Win,
+,10-08-28,US CraftCup #03,Lost Temple SC2,Skillet,Win,
+,10-08-19,US CraftCup #01,Delta Quadrant,qxc,Loss,
+,10-08-19,US CraftCup #01,Xel&#039;Naga Ca..,qxc,Loss,
+,10-08-19,US CraftCup #01,Lost Temple SC2,qxc,Win,
+,10-08-19,US CraftCup #01,Steppes of War,qxc,Loss,
+,10-08-19,US CraftCup #01,Metalopolis,qxc,Win,
+,10-08-19,US CraftCup #01,Steppes of War,JiYan,Win,
+,10-08-19,US CraftCup #01,Lost Temple SC2,JiYan,Win,
+,10-08-19,US CraftCup #01,Metalopolis,Silver,Win,
+,10-08-19,US CraftCup #01,Lost Temple SC2,Silver,Win,
+,10-08-15,IEM NA &amp; SA Cu..,Metalopolis,TT1,Loss,
+,10-08-15,IEM NA &amp; SA Cu..,Lost Temple SC2,TT1,Win,
+,10-08-15,IEM NA &amp; SA Cu..,Blistering Sands,TT1,Loss,
+,10-08-15,IEM NA &amp; SA Cu..,Steppes of War,Rebuked,Win,
+,10-08-15,IEM NA &amp; SA Cu..,Metalopolis,Rebuked,Loss,
+,10-08-15,IEM NA &amp; SA Cu..,Lost Temple SC2,Rebuked,Win,
+,10-08-14,2010 Fisher Open #1,Metalopolis,MorroW,Loss,
+,10-08-14,2010 Fisher Open #1,Lost Temple SC2,MorroW,Loss,
+,10-08-14,2010 Fisher Open #1,Metalopolis,MorroW,Loss,
+,10-08-14,2010 Fisher Open #1,Scrap Station,HuK,Win,
+,10-08-14,2010 Fisher Open #1,Metalopolis,HuK,Loss,
+,10-08-14,2010 Fisher Open #1,Metalopolis,HuK,Win,
+,10-08-14,2010 Fisher Open #1,Unknown,Fenix,Win,
+,10-08-14,2010 Fisher Open #1,Unknown,Fenix,Loss,
+,10-08-14,2010 Fisher Open #1,Unknown,Fenix,Win,
